______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/2170: Loss: 0.39 | Accuracy: 1.00
[Training] Itteration/Batch: 150/2176: Loss: 0.20 | Accuracy: 0.88
[Training] Itteration/Batch: 175/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 200/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 225/2176: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 250/2176: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 275/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 300/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 325/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 350/2176: Loss: 0.09 | Accuracy: 1.00
[Training] Itteration/Batch: 375/2176: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 400/2176: Loss: 0.12 | Accuracy: 1.00
[Training] Itteration/Batch: 425/2176: Loss: 1.20 | Accuracy: 0.94
[Training] Itteration/Batch: 450/2176: Loss: 0.21 | Accuracy: 0.94
[Training] Itteration/Batch: 475/2176: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 500/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 525/2176: Loss: 0.08 | Accuracy: 0.94
[Training] Itteration/Batch: 550/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 575/2176: Loss: 0.09 | Accuracy: 0.94
[Training] Itteration/Batch: 600/2176: Loss: 0.28 | Accuracy: 1.00
[Training] Itteration/Batch: 625/2176: Loss: 0.12 | Accuracy: 0.94
[Training] Itteration/Batch: 650/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 675/2176: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 700/2176: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 725/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 750/2176: Loss: 0.17 | Accuracy: 0.88
[Training] Itteration/Batch: 775/2176: Loss: 0.15 | Accuracy: 0.94
[Training] Itteration/Batch: 800/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 825/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 850/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 875/2176: Loss: 0.19 | Accuracy: 1.00
[Training] Itteration/Batch: 900/2176: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 925/2176: Loss: 0.26 | Accuracy: 0.88
[Training] Itteration/Batch: 950/2176: Loss: 0.17 | Accuracy: 0.94
[Training] Itteration/Batch: 975/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 1000/2176: Loss: 0.13 | Accuracy: 1.00
[Training] Itteration/Batch: 1025/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 1050/2176: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 1075/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1100/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 1125/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1150/2176: Loss: 0.08 | Accuracy: 0.94
[Training] Itteration/Batch: 1175/2176: Loss: 0.21 | Accuracy: 0.94
[Training] Itteration/Batch: 1200/2176: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 1225/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1250/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 1275/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 1300/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 1325/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1350/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1375/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 1400/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 1425/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1450/2176: Loss: 0.11 | Accuracy: 0.94
[Training] Itteration/Batch: 1475/2176: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 1500/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1525/2176: Loss: 0.18 | Accuracy: 0.94
[Training] Itteration/Batch: 1550/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1575/2176: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 1600/2176: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 1625/2176: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 1650/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1675/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1700/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1725/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1750/2176: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 1775/2176: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 1800/2176: Loss: 0.08 | Accuracy: 0.94
[Training] Itteration/Batch: 1825/2176: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 1850/2176: Loss: 0.24 | Accuracy: 0.94
[Training] Itteration/Batch: 1875/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1900/2176: Loss: 0.16 | Accuracy: 1.00
[Training] Itteration/Batch: 1925/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 1950/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 1975/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 2000/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 2025/2176: Loss: 0.54 | Accuracy: 0.94
[Training] Itteration/Batch: 2050/2176: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 2075/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 2100/2176: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 2125/2176: Loss: 0.07 | Accuracy: 0.94
[Training] Itteration/Batch: 2150/2176: Loss: 0.14 | Accuracy: 1.00
[Training] Itteration/Batch: 2175/2176: Loss: 0.02 | Accuracy: 1.00

Epoch 3: Val Bin. F1 Majority 0.4009111523628235 | Val Macro F1 Majority 0.6946781545662318 |             Val Bin F1 Individual 0.3038973808288574 | Val Macro F1 Individual 0.6429567350662939 |             Val Accuracy Majority 0.9773275852203369 | Val Accuracy Individual 0.9649379849433899 | Training Loss:0.10834905505180359 |             Val Loss 0.42318734526634216 | Train Runtime Millis 150628.42566799372 | Val Runtime Millis 24073.631345061585

______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/2176: Loss: 0.40 | Accuracy: 1.00
[Training] Itteration/Batch:  25/2176: Loss: 0.31 | Accuracy: 1.00
[Training] Itteration/Batch:  50/2176: Loss: 0.28 | Accuracy: 1.00
[Training] Itteration/Batch:  75/2176: Loss: 0.26 | Accuracy: 1.00
[Training] Itteration/Batch: 100/2176: Loss: 0.27 | Accuracy: 1.00
[Training] Itteration/Batch: 125/2176: Loss: 0.25 | Accuracy: 1.00
[Training] Itteration/Batch: 150/2176: Loss: 0.22 | Accuracy: 1.00
[Training] Itteration/Batch: 175/2176: Loss: 0.26 | Accuracy: 1.00
[Training] Itteration/Batch: 200/2176: Loss: 1.56 | Accuracy: 0.94
[Training] Itteration/Batch: 225/2176: Loss: 0.27 | Accuracy: 1.00
[Training] Itteration/Batch: 250/2176: Loss: 0.24 | Accuracy: 1.00
[Training] Itteration/Batch: 275/2176: Loss: 0.23 | Accuracy: 1.00
[Training] Itteration/Batch: 300/2176: Loss: 0.24 | Accuracy: 1.00
[Training] Itteration/Batch: 325/2176: Loss: 0.24 | Accuracy: 1.00
[Training] Itteration/Batch: 350/2176: Loss: 0.19 | Accuracy: 1.00
[Training] Itteration/Batch: 375/2176: Loss: 0.11 | Accuracy: 1.00
[Training] Itteration/Batch: 400/2176: Loss: 0.20 | Accuracy: 1.00
[Training] Itteration/Batch: 425/2176: Loss: 1.93 | Accuracy: 0.94
[Training] Itteration/Batch: 450/2176: Loss: 0.26 | Accuracy: 1.00
[Training] Itteration/Batch: 475/2176: Loss: 0.38 | Accuracy: 1.00
[Training] Itteration/Batch: 500/2176: Loss: 0.22 | Accuracy: 1.00
[Training] Itteration/Batch: 525/2176: Loss: 0.30 | Accuracy: 0.88
[Training] Itteration/Batch: 550/2176: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 575/2176: Loss: 0.24 | Accuracy: 1.00
[Training] Itteration/Batch: 600/2176: Loss: 0.50 | Accuracy: 0.94
[Training] Itteration/Batch: 625/2176: Loss: 1.29 | Accuracy: 0.94
[Training] Itteration/Batch: 650/2176: Loss: 0.09 | Accuracy: 1.00
[Training] Itteration/Batch: 675/2176: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 700/2176: Loss: 0.50 | Accuracy: 0.94
[Training] Itteration/Batch: 725/2176: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 750/2176: Loss: 0.15 | Accuracy: 1.00
[Training] Itteration/Batch: 775/2176: Loss: 0.16 | Accuracy: 0.94
[Training] Itteration/Batch: 800/2176: Loss: 0.15 | Accuracy: 0.94
[Training] Itteration/Batch: 825/2176: Loss: 0.35 | Accuracy: 0.94
[Training] Itteration/Batch: 850/2176: Loss: 0.11 | Accuracy: 1.00
[Training] Itteration/Batch: 875/2176: Loss: 0.22 | Accuracy: 0.94
[Training] Itteration/Batch: 900/2176: Loss: 1.24 | Accuracy: 0.88
[Training] Itteration/Batch: 925/2176: Loss: 0.16 | Accuracy: 0.94
[Training] Itteration/Batch: 950/2176: Loss: 0.13 | Accuracy: 1.00
[Training] Itteration/Batch: 975/2176: Loss: 0.09 | Accuracy: 1.00
[Training] Itteration/Batch: 1000/2176: Loss: 0.11 | Accuracy: 1.00
[Training] Itteration/Batch: 1025/2176: Loss: 0.13 | Accuracy: 1.00
[Training] Itteration/Batch: 1050/2176: Loss: 0.19 | Accuracy: 1.00
[Training] Itteration/Batch: 1075/2176: Loss: 0.12 | Accuracy: 0.94
[Training] Itteration/Batch: 1100/2176: Loss: 0.12 | Accuracy: 1.00
[Training] Itteration/Batch: 1125/2176: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 1150/2176: Loss: 0.43 | Accuracy: 0.94
[Training] Itteration/Batch: 1175/2176: Loss: 2.14 | Accuracy: 0.88
[Training] Itteration/Batch: 1200/2176: Loss: 0.13 | Accuracy: 1.00
[Training] Itteration/Batch: 1225/2176: Loss: 0.14 | Accuracy: 0.94
[Training] Itteration/Batch: 1250/2176: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 1275/2176: Loss: 0.12 | Accuracy: 0.94
[Training] Itteration/Batch: 1300/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 1325/2176: Loss: 0.20 | Accuracy: 0.88
[Training] Itteration/Batch: 1350/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 1375/2176: Loss: 0.11 | Accuracy: 0.94
[Training] Itteration/Batch: 1400/2176: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 1425/2176: Loss: 0.11 | Accuracy: 1.00
[Training] Itteration/Batch: 1450/2176: Loss: 0.19 | Accuracy: 1.00
[Training] Itteration/Batch: 1475/2176: Loss: 0.22 | Accuracy: 0.94
[Training] Itteration/Batch: 1500/2176: Loss: 0.12 | Accuracy: 0.94
[Training] Itteration/Batch: 1525/2176: Loss: 0.19 | Accuracy: 0.94
[Training] Itteration/Batch: 1550/2176: Loss: 0.19 | Accuracy: 1.00
[Training] Itteration/Batch: 1575/2176: Loss: 0.32 | Accuracy: 0.94
[Training] Itteration/Batch: 1600/2176: Loss: 0.10 | Accuracy: 0.94
[Training] Itteration/Batch: 1625/2176: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 1650/2176: Loss: 0.11 | Accuracy: 0.94
[Training] Itteration/Batch: 1675/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 1700/2176: Loss: 0.17 | Accuracy: 0.94
[Training] Itteration/Batch: 1725/2176: Loss: 0.14 | Accuracy: 1.00
[Training] Itteration/Batch: 1750/2176: Loss: 0.18 | Accuracy: 0.94
[Training] Itteration/Batch: 1775/2176: Loss: 0.15 | Accuracy: 0.94
[Training] Itteration/Batch: 1800/2176: Loss: 0.18 | Accuracy: 0.94
[Training] Itteration/Batch: 1825/2176: Loss: 0.14 | Accuracy: 1.00
[Training] Itteration/Batch: 1850/2176: Loss: 0.19 | Accuracy: 0.94
[Training] Itteration/Batch: 1875/2176: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 1900/2176: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 1925/2176: Loss: 0.26 | Accuracy: 0.94
[Training] Itteration/Batch: 1950/2176: Loss: 0.23 | Accuracy: 1.00
[Training] Itteration/Batch: 1975/2176: Loss: 0.16 | Accuracy: 0.94
[Training] Itteration/Batch: 2000/2176: Loss: 0.25 | Accuracy: 0.94
[Training] Itteration/Batch: 2025/2176: Loss: 0.19 | Accuracy: 0.94
[Training] Itteration/Batch: 2050/2176: Loss: 0.15 | Accuracy: 0.94
[Training] Itteration/Batch: 2075/2176: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 2100/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 2125/2176: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 2150/2176: Loss: 0.31 | Accuracy: 1.00
[Training] Itteration/Batch: 2175/2176: Loss: 0.32 | Accuracy: 0.67

Epoch 1: Val Bin. F1 Majority 0.3706563711166382 | Val Macro F1 Majority 0.6781418701884269 |             Val Bin F1 Individual 0.30158731341362 | Val Macro F1 Individual 0.6402787211028098 |             Val Accuracy Majority 0.9718965291976929 | Val Accuracy Individual 0.9591697454452515 | Training Loss:0.3171152174472809 |             Val Loss 0.2609001100063324 | Train Runtime Millis 150717.9314061068 | Val Runtime Millis 24104.096808005124

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/2176: Loss: 0.23 | Accuracy: 0.94
[Training] Itteration/Batch:  25/2176: Loss: 0.13 | Accuracy: 0.94
[Training] Itteration/Batch:  50/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch:  75/2176: Loss: 4.72 | Accuracy: 0.94
[Training] Itteration/Batch: 100/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 125/2176: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 150/2176: Loss: 3.62 | Accuracy: 0.88
[Training] Itteration/Batch: 175/2176: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 200/2176: Loss: 0.15 | Accuracy: 0.94
[Training] Itteration/Batch: 225/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 250/2176: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 275/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 300/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 325/2176: Loss: 0.12 | Accuracy: 0.94
[Training] Itteration/Batch: 350/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 375/2176: Loss: 0.14 | Accuracy: 1.00
[Training] Itteration/Batch: 400/2176: Loss: 0.10 | Accuracy: 1.00
[Training] Itteration/Batch: 425/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 450/2176: Loss: 0.10 | Accuracy: 0.94
[Training] Itteration/Batch: 475/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 500/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 525/2176: Loss: 0.09 | Accuracy: 1.00
[Training] Itteration/Batch: 550/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 575/2176: Loss: 0.10 | Accuracy: 0.94
[Training] Itteration/Batch: 600/2176: Loss: 0.14 | Accuracy: 0.94
[Training] Itteration/Batch: 625/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 650/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 675/2176: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 700/2176: Loss: 0.16 | Accuracy: 0.94
[Training] Itteration/Batch: 725/2176: Loss: 0.16 | Accuracy: 0.94
[Training] Itteration/Batch: 750/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 775/2176: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 800/2176: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 825/2176: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 850/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 875/2176: Loss: 0.18 | Accuracy: 0.94
[Training] Itteration/Batch: 900/2176: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 925/2176: Loss: 0.16 | Accuracy: 0.94
[Training] Itteration/Batch: 950/2176: Loss: 0.08 | Accuracy: 0.94
[Training] Itteration/Batch: 975/2176: Loss: 0.11 | Accuracy: 0.94
[Training] Itteration/Batch: 1000/2176: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 1025/2176: Loss: 0.23 | Accuracy: 0.81
[Training] Itteration/Batch: 1050/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1075/2176: Loss: 0.12 | Accuracy: 0.94
[Training] Itteration/Batch: 1100/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1125/2176: Loss: 0.13 | Accuracy: 0.94
[Training] Itteration/Batch: 1150/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1175/2176: Loss: 0.13 | Accuracy: 1.00
[Training] Itteration/Batch: 1200/2176: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 1225/2176: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 1250/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 1275/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1300/2176: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 1325/2176: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 1350/2176: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 1375/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1400/2176: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 1425/2176: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 1450/2176: Loss: 0.22 | Accuracy: 0.94
[Training] Itteration/Batch: 1475/2176: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 1500/2176: Loss: 0.14 | Accuracy: 1.00
[Training] Itteration/Batch: 1525/2176: Loss: 0.12 | Accuracy: 1.00
[Training] Itteration/Batch: 1550/2176: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 1575/2176: Loss: 0.17 | Accuracy: 0.94
[Training] Itteration/Batch: 1600/2176: Loss: 0.09 | Accuracy: 0.94
[Training] Itteration/Batch: 1625/2176: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 1650/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 1675/2176: Loss: 1.85 | Accuracy: 0.81
[Training] Itteration/Batch: 1700/2176: Loss: 0.20 | Accuracy: 0.94
[Training] Itteration/Batch: 1725/2176: Loss: 0.22 | Accuracy: 1.00
[Training] Itteration/Batch: 1750/2176: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 1775/2176: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 1800/2176: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 1825/2176: Loss: 0.51 | Accuracy: 0.94
[Training] Itteration/Batch: 1850/2176: Loss: 0.14 | Accuracy: 1.00
[Training] Itteration/Batch: 1875/2176: Loss: 0.18 | Accuracy: 0.94
[Training] Itteration/Batch: 1900/2176: Loss: 0.10 | Accuracy: 0.94
[Training] Itteration/Batch: 1925/2176: Loss: 0.46 | Accuracy: 0.94
[Training] Itteration/Batch: 1950/2176: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 1975/2176: Loss: 0.35 | Accuracy: 1.00
[Training] Itteration/Batch: 2000/2176: Loss: 0.13 | Accuracy: 0.94
[Training] Itteration/Batch: 2025/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 2050/2176: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 2075/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 2100/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 2125/2176: Loss: 0.08 | Accuracy: 0.94
[Training] Itteration/Batch: 2150/2176: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 2175/2176: Loss: 0.01 | Accuracy: 1.00

Epoch 2: Val Bin. F1 Majority 0.38814017176628113 | Val Macro F1 Majority 0.6890983343997014 |             Val Bin F1 Individual 0.2895442247390747 | Val Macro F1 Individual 0.6364944894249517 |             Val Accuracy Majority 0.9804310202598572 | Val Accuracy Individual 0.9676434397697449 | Training Loss:0.17006458342075348 |             Val Loss 0.35352829098701477 | Train Runtime Millis 150886.8311138358 | Val Runtime Millis 24314.489790936932

______________________________	 Running Epoch 3 of 10 	______________________________
[Training] Itteration/Batch:   0/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch:  25/2176: Loss: 0.74 | Accuracy: 0.94
[Training] Itteration/Batch:  50/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch:  75/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 100/2176: Loss: 0.16 | Accuracy: 0.94
[Training] Itteration/Batch: 125/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 150/2176: Loss: 0.14 | Accuracy: 0.94
[Training] Itteration/Batch: 175/2176: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 200/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 225/2176: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 250/2176: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 275/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 300/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 325/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 350/2176: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 375/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 400/2176: Loss: 0.12 | Accuracy: 1.00
[Training] Itteration/Batch: 425/2176: Loss: 2.41 | Accuracy: 0.94
[Training] Itteration/Batch: 450/2176: Loss: 0.27 | Accuracy: 0.88
[Training] Itteration/Batch: 475/2176: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 500/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 525/2176: Loss: 0.07 | Accuracy: 0.94
[Training] Itteration/Batch: 550/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 575/2176: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 600/2176: Loss: 0.54 | Accuracy: 0.88
[Training] Itteration/Batch: 625/2176: Loss: 0.14 | Accuracy: 0.94
[Training] Itteration/Batch: 650/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 675/2176: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 700/2176: Loss: 0.16 | Accuracy: 1.00
[Training] Itteration/Batch: 725/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 750/2176: Loss: 0.16 | Accuracy: 0.88
[Training] Itteration/Batch: 775/2176: Loss: 0.13 | Accuracy: 0.94
[Training] Itteration/Batch: 800/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 825/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 850/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 875/2176: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 900/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 925/2176: Loss: 0.45 | Accuracy: 0.88
[Training] Itteration/Batch: 950/2176: Loss: 0.18 | Accuracy: 0.94
[Training] Itteration/Batch: 975/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 1000/2176: Loss: 0.17 | Accuracy: 1.00
[Training] Itteration/Batch: 1025/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 1050/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 1075/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 1100/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 1125/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 1150/2176: Loss: 0.07 | Accuracy: 0.94
[Training] Itteration/Batch: 1175/2176: Loss: 0.18 | Accuracy: 0.94
[Training] Itteration/Batch: 1200/2176: Loss: 0.09 | Accuracy: 0.94
[Training] Itteration/Batch: 1225/2176: Loss: 0.14 | Accuracy: 0.94
[Training] Itteration/Batch: 1250/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1275/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 1300/2176: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 1325/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1350/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1375/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1400/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 1425/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1450/2176: Loss: 0.11 | Accuracy: 0.94
[Training] Itteration/Batch: 1475/2176: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 1500/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1525/2176: Loss: 0.15 | Accuracy: 0.94
[Training] Itteration/Batch: 1550/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1575/2176: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 1600/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 1625/2176: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 1650/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1675/2176: Loss: 0.04 | Accuracy: 1.00
