______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/1601: Loss: 1.03 | Accuracy: 0.06
[Training] Itteration/Batch: 1700/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 1725/2176: Loss: 0.10 | Accuracy: 1.00
[Training] Itteration/Batch: 1750/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 1775/2176: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 1800/2176: Loss: 0.14 | Accuracy: 0.94
[Training] Itteration/Batch: 1825/2176: Loss: 0.21 | Accuracy: 1.00
[Training] Itteration/Batch: 1850/2176: Loss: 0.09 | Accuracy: 1.00
[Training] Itteration/Batch: 1875/2176: Loss: 0.19 | Accuracy: 0.94
[Training] Itteration/Batch: 1900/2176: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 1925/2176: Loss: 0.17 | Accuracy: 1.00
[Training] Itteration/Batch: 1950/2176: Loss: 0.10 | Accuracy: 0.94
[Training] Itteration/Batch: 1975/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 2000/2176: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 2025/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 2050/2176: Loss: 0.09 | Accuracy: 1.00
[Training] Itteration/Batch: 2075/2176: Loss: 0.13 | Accuracy: 0.94
[Training] Itteration/Batch: 2100/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 2125/2176: Loss: 0.09 | Accuracy: 1.00
[Training] Itteration/Batch: 2150/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 2175/2176: Loss: 0.01 | Accuracy: 1.00

Epoch 2: Val Bin. F1 Majority 0.3553299605846405 | Val Macro F1 Majority 0.6692406169489228 |             Val Bin F1 Individual 0.30612245202064514 | Val Macro F1 Individual 0.6413188656571246 |             Val Accuracy Majority 0.9671608209609985 | Val Accuracy Individual 0.9545682072639465 | Training Loss:0.18925975263118744 |             Val Loss 0.23558709025382996 | Train Runtime Millis 153584.21234499838 | Val Runtime Millis 24336.82414299983

______________________________	 Running Epoch 3 of 10 	______________________________
[Training] Itteration/Batch:   0/2176: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch:  25/2176: Loss: 0.21 | Accuracy: 0.88
[Training] Itteration/Batch:  50/2176: Loss: 0.18 | Accuracy: 1.00
[Training] Itteration/Batch:  75/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 100/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 125/2176: Loss: 0.10 | Accuracy: 0.94
[Training] Itteration/Batch: 150/2176: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 175/2176: Loss: 0.28 | Accuracy: 0.94
[Training] Itteration/Batch: 200/2176: Loss: 0.11 | Accuracy: 0.94
[Training] Itteration/Batch: 225/2176: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 250/2176: Loss: 0.27 | Accuracy: 0.88
[Training] Itteration/Batch: 275/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 300/2176: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 325/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 350/2176: Loss: 0.08 | Accuracy: 0.94
[Training] Itteration/Batch: 375/2176: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 400/2176: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 425/2176: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 450/2176: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 475/2176: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 500/2176: Loss: 0.76 | Accuracy: 0.88
[Training] Itteration/Batch: 525/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 550/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 575/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 600/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 625/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 650/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 675/2176: Loss: 0.14 | Accuracy: 0.94
[Training] Itteration/Batch: 700/2176: Loss: 0.39 | Accuracy: 0.94
[Training] Itteration/Batch: 725/2176: Loss: 0.10 | Accuracy: 0.94
[Training] Itteration/Batch: 750/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 775/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 800/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 825/2176: Loss: 0.22 | Accuracy: 0.88
[Training] Itteration/Batch: 850/2176: Loss: 0.16 | Accuracy: 0.94
[Training] Itteration/Batch: 875/2176: Loss: 0.09 | Accuracy: 0.94
[Training] Itteration/Batch: 900/2176: Loss: 0.62 | Accuracy: 0.88
[Training] Itteration/Batch: 925/2176: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 950/2176: Loss: 0.13 | Accuracy: 0.94
[Training] Itteration/Batch: 975/2176: Loss: 0.15 | Accuracy: 0.94
[Training] Itteration/Batch: 1000/2176: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 1025/2176: Loss: 0.11 | Accuracy: 1.00
[Training] Itteration/Batch: 1050/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1075/2176: Loss: 0.10 | Accuracy: 0.94
[Training] Itteration/Batch: 1100/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1125/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1150/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1175/2176: Loss: 0.13 | Accuracy: 0.94
[Training] Itteration/Batch: 1200/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1225/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 1250/2176: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 1275/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 1300/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 1325/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 1350/2176: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 1375/2176: Loss: 0.12 | Accuracy: 0.94
[Training] Itteration/Batch: 1400/2176: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 1425/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1450/2176: Loss: 0.17 | Accuracy: 0.88
[Training] Itteration/Batch: 1475/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 1500/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1525/2176: Loss: 0.09 | Accuracy: 0.94
[Training] Itteration/Batch: 1550/2176: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 1575/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1600/2176: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 1625/2176: Loss: 0.09 | Accuracy: 1.00
[Training] Itteration/Batch: 1650/2176: Loss: 0.15 | Accuracy: 0.94
[Training] Itteration/Batch: 1675/2176: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 1700/2176: Loss: 0.13 | Accuracy: 0.94
[Training] Itteration/Batch: 1725/2176: Loss: 0.15 | Accuracy: 1.00
[Training] Itteration/Batch: 1750/2176: Loss: 0.10 | Accuracy: 0.94
[Training] Itteration/Batch: 1775/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1800/2176: Loss: 0.08 | Accuracy: 0.94
[Training] Itteration/Batch: 1825/2176: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 1850/2176: Loss: 0.15 | Accuracy: 1.00
[Training] Itteration/Batch: 1875/2176: Loss: 0.39 | Accuracy: 0.94
[Training] Itteration/Batch: 1900/2176: Loss: 0.12 | Accuracy: 1.00
[Training] Itteration/Batch: 1925/2176: Loss: 0.07 | Accuracy: 0.94
[Training] Itteration/Batch: 1950/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1975/2176: Loss: 0.13 | Accuracy: 0.94
[Training] Itteration/Batch: 2000/2176: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 2025/2176: Loss: 0.18 | Accuracy: 0.88
[Training] Itteration/Batch: 2050/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 2075/2176: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 2100/2176: Loss: 0.17 | Accuracy: 1.00
[Training] Itteration/Batch: 2125/2176: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 2150/2176: Loss: 0.16 | Accuracy: 0.94
[Training] Itteration/Batch: 2175/2176: Loss: 0.01 | Accuracy: 1.00

Epoch 3: Val Bin. F1 Majority 0.38403043150901794 | Val Macro F1 Majority 0.6848717220454859 |             Val Bin F1 Individual 0.3041733503341675 | Val Macro F1 Individual 0.6414258800825752 |             Val Accuracy Majority 0.9720737934112549 | Val Accuracy Individual 0.9586246609687805 | Training Loss:0.12494201958179474 |             Val Loss 0.2343073934316635 | Train Runtime Millis 153634.71332499466 | Val Runtime Millis 24375.550691998797

______________________________	 Running Epoch 4 of 10 	______________________________
[Training] Itteration/Batch:   0/2176: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch:  25/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch:  50/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch:  75/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 100/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 125/2176: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 150/2176: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 175/2176: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 200/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 225/2176: Loss: 0.10 | Accuracy: 1.00
[Training] Itteration/Batch: 250/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 275/2176: Loss: 0.08 | Accuracy: 0.94
[Training] Itteration/Batch: 300/2176: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 325/2176: Loss: 0.22 | Accuracy: 0.94
[Training] Itteration/Batch: 350/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 375/2176: Loss: 0.14 | Accuracy: 0.94
[Training] Itteration/Batch: 400/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 425/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 450/2176: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 475/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 500/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 525/2176: Loss: 0.20 | Accuracy: 0.94
[Training] Itteration/Batch: 550/2176: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 575/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 600/2176: Loss: 0.07 | Accuracy: 0.94
[Training] Itteration/Batch: 625/2176: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 650/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 675/2176: Loss: 0.12 | Accuracy: 0.94
[Training] Itteration/Batch: 700/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 725/2176: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 750/2176: Loss: 0.12 | Accuracy: 0.94
[Training] Itteration/Batch: 775/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 800/2176: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 825/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 850/2176: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 875/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 900/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 925/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 950/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 975/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 1000/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1025/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1050/2176: Loss: 0.15 | Accuracy: 0.94
[Training] Itteration/Batch: 1075/2176: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 1100/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 1125/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 1150/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1175/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1200/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 1225/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1250/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 1275/2176: Loss: 0.30 | Accuracy: 1.00
[Training] Itteration/Batch: 1300/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1325/2176: Loss: 0.07 | Accuracy: 0.94
[Training] Itteration/Batch: 1350/2176: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 1375/2176: Loss: 3.02 | Accuracy: 0.88
[Training] Itteration/Batch: 1400/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 1425/2176: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 1450/2176: Loss: 0.14 | Accuracy: 0.94
[Training] Itteration/Batch: 1475/2176: Loss: 0.17 | Accuracy: 0.94
[Training] Itteration/Batch: 1500/2176: Loss: 0.08 | Accuracy: 0.94
[Training] Itteration/Batch: 1525/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1550/2176: Loss: 0.09 | Accuracy: 1.00
[Training] Itteration/Batch: 1575/2176: Loss: 0.21 | Accuracy: 0.88
[Training] Itteration/Batch: 1600/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 1625/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1650/2176: Loss: 0.83 | Accuracy: 0.88
[Training] Itteration/Batch: 1675/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1700/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 1725/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1750/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 1775/2176: Loss: 0.11 | Accuracy: 1.00
[Training] Itteration/Batch: 1800/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 1825/2176: Loss: 0.13 | Accuracy: 1.00
[Training] Itteration/Batch: 1850/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1875/2176: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 1900/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 1925/2176: Loss: 0.16 | Accuracy: 0.94
[Training] Itteration/Batch: 1950/2176: Loss: 0.01 | Accuracy: 1.00
[Training] Itteration/Batch: 1975/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 2000/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 2025/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 2050/2176: Loss: 0.11 | Accuracy: 0.94
[Training] Itteration/Batch: 2075/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 2100/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 2125/2176: Loss: 0.00 | Accuracy: 1.00
[Training] Itteration/Batch: 2150/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 2175/2176: Loss: 0.00 | Accuracy: 1.00

Epoch 4: Val Bin. F1 Majority 0.3822222352027893 | Val Macro F1 Majority 0.6850022950787652 |             Val Bin F1 Individual 0.2944619655609131 | Val Macro F1 Individual 0.6376289083338642 |             Val Accuracy Majority 0.9760386347770691 | Val Accuracy Individual 0.9626094698905945 | Training Loss:0.07950551062822342 |             Val Loss 0.4330621659755707 | Train Runtime Millis 153782.9967180005 | Val Runtime Millis 24304.219022989855

______________________________	 Running Epoch 1 of 10 	______________________________
[Training] Itteration/Batch:   0/2176: Loss: 0.77 | Accuracy: 0.00
[Training] Itteration/Batch:  25/2176: Loss: 0.43 | Accuracy: 0.88
[Training] Itteration/Batch:  50/2176: Loss: 0.31 | Accuracy: 1.00
[Training] Itteration/Batch:  75/2176: Loss: 0.27 | Accuracy: 1.00
[Training] Itteration/Batch: 100/2176: Loss: 1.63 | Accuracy: 0.94
[Training] Itteration/Batch: 125/2176: Loss: 1.60 | Accuracy: 0.94
[Training] Itteration/Batch: 150/2176: Loss: 1.69 | Accuracy: 0.94
[Training] Itteration/Batch: 175/2176: Loss: 0.29 | Accuracy: 1.00
[Training] Itteration/Batch: 200/2176: Loss: 0.33 | Accuracy: 1.00
[Training] Itteration/Batch: 225/2176: Loss: 0.22 | Accuracy: 1.00
[Training] Itteration/Batch: 250/2176: Loss: 0.25 | Accuracy: 1.00
[Training] Itteration/Batch: 275/2176: Loss: 0.22 | Accuracy: 1.00
[Training] Itteration/Batch: 300/2176: Loss: 0.20 | Accuracy: 1.00
[Training] Itteration/Batch: 325/2176: Loss: 0.23 | Accuracy: 1.00
[Training] Itteration/Batch: 350/2176: Loss: 0.18 | Accuracy: 1.00
[Training] Itteration/Batch: 375/2176: Loss: 0.24 | Accuracy: 1.00
[Training] Itteration/Batch: 400/2176: Loss: 0.26 | Accuracy: 1.00
[Training] Itteration/Batch: 425/2176: Loss: 0.16 | Accuracy: 1.00
[Training] Itteration/Batch: 450/2176: Loss: 0.34 | Accuracy: 1.00
[Training] Itteration/Batch: 475/2176: Loss: 0.21 | Accuracy: 1.00
[Training] Itteration/Batch: 500/2176: Loss: 0.18 | Accuracy: 1.00
[Training] Itteration/Batch: 525/2176: Loss: 0.16 | Accuracy: 1.00
[Training] Itteration/Batch: 550/2176: Loss: 1.29 | Accuracy: 0.88
[Training] Itteration/Batch: 575/2176: Loss: 0.17 | Accuracy: 1.00
[Training] Itteration/Batch: 600/2176: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 625/2176: Loss: 0.09 | Accuracy: 1.00
[Training] Itteration/Batch: 650/2176: Loss: 0.15 | Accuracy: 1.00
[Training] Itteration/Batch: 675/2176: Loss: 0.73 | Accuracy: 0.94
[Training] Itteration/Batch: 700/2176: Loss: 0.18 | Accuracy: 1.00
[Training] Itteration/Batch: 725/2176: Loss: 1.21 | Accuracy: 0.94
[Training] Itteration/Batch: 750/2176: Loss: 0.22 | Accuracy: 0.88
[Training] Itteration/Batch: 775/2176: Loss: 0.14 | Accuracy: 1.00
[Training] Itteration/Batch: 800/2176: Loss: 0.18 | Accuracy: 0.94
[Training] Itteration/Batch: 825/2176: Loss: 0.42 | Accuracy: 0.88
[Training] Itteration/Batch: 850/2176: Loss: 0.18 | Accuracy: 0.94
[Training] Itteration/Batch: 875/2176: Loss: 0.16 | Accuracy: 1.00
[Training] Itteration/Batch: 900/2176: Loss: 0.09 | Accuracy: 1.00
[Training] Itteration/Batch: 925/2176: Loss: 0.51 | Accuracy: 1.00
[Training] Itteration/Batch: 950/2176: Loss: 0.39 | Accuracy: 1.00
[Training] Itteration/Batch: 975/2176: Loss: 0.12 | Accuracy: 1.00
[Training] Itteration/Batch: 1000/2176: Loss: 0.64 | Accuracy: 0.94
[Training] Itteration/Batch: 1025/2176: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 1050/2176: Loss: 0.13 | Accuracy: 0.94
[Training] Itteration/Batch: 1075/2176: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 1100/2176: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 1125/2176: Loss: 2.18 | Accuracy: 0.94
[Training] Itteration/Batch: 1150/2176: Loss: 0.19 | Accuracy: 0.94
[Training] Itteration/Batch: 1175/2176: Loss: 0.30 | Accuracy: 0.94
[Training] Itteration/Batch: 1200/2176: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 1225/2176: Loss: 1.11 | Accuracy: 0.94
[Training] Itteration/Batch: 1250/2176: Loss: 0.40 | Accuracy: 0.94
[Training] Itteration/Batch: 1275/2176: Loss: 0.17 | Accuracy: 0.94
[Training] Itteration/Batch: 1300/2176: Loss: 0.10 | Accuracy: 1.00
[Training] Itteration/Batch: 1325/2176: Loss: 0.14 | Accuracy: 1.00
[Training] Itteration/Batch: 1350/2176: Loss: 0.17 | Accuracy: 0.94
[Training] Itteration/Batch: 1375/2176: Loss: 0.12 | Accuracy: 0.94
[Training] Itteration/Batch: 1400/2176: Loss: 2.57 | Accuracy: 0.88
[Training] Itteration/Batch: 1425/2176: Loss: 0.20 | Accuracy: 0.88
[Training] Itteration/Batch: 1450/2176: Loss: 0.69 | Accuracy: 0.94
[Training] Itteration/Batch: 1475/2176: Loss: 0.34 | Accuracy: 0.94
[Training] Itteration/Batch: 1500/2176: Loss: 0.12 | Accuracy: 0.94
[Training] Itteration/Batch: 1525/2176: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 1550/2176: Loss: 0.10 | Accuracy: 1.00
[Training] Itteration/Batch: 1575/2176: Loss: 0.18 | Accuracy: 1.00
[Training] Itteration/Batch: 1600/2176: Loss: 2.96 | Accuracy: 0.94
[Training] Itteration/Batch: 1625/2176: Loss: 0.17 | Accuracy: 1.00
[Training] Itteration/Batch: 1650/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 1675/2176: Loss: 0.37 | Accuracy: 0.88
[Training] Itteration/Batch: 1700/2176: Loss: 0.38 | Accuracy: 0.81
[Training] Itteration/Batch: 1725/2176: Loss: 0.17 | Accuracy: 1.00
[Training] Itteration/Batch: 1750/2176: Loss: 0.23 | Accuracy: 0.88
[Training] Itteration/Batch: 1775/2176: Loss: 0.23 | Accuracy: 0.94
[Training] Itteration/Batch: 1800/2176: Loss: 3.65 | Accuracy: 0.88
[Training] Itteration/Batch: 1825/2176: Loss: 0.11 | Accuracy: 1.00
[Training] Itteration/Batch: 1850/2176: Loss: 0.11 | Accuracy: 0.94
[Training] Itteration/Batch: 1875/2176: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 1900/2176: Loss: 0.22 | Accuracy: 0.94
[Training] Itteration/Batch: 1925/2176: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 1950/2176: Loss: 0.12 | Accuracy: 1.00
[Training] Itteration/Batch: 1975/2176: Loss: 0.18 | Accuracy: 1.00
[Training] Itteration/Batch: 2000/2176: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 2025/2176: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 2050/2176: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 2075/2176: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 2100/2176: Loss: 0.20 | Accuracy: 1.00
[Training] Itteration/Batch: 2125/2176: Loss: 0.30 | Accuracy: 0.94
[Training] Itteration/Batch: 2150/2176: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 2175/2176: Loss: 0.05 | Accuracy: 1.00

Epoch 1: Val Bin. F1 Majority 0.38268792629241943 | Val Macro F1 Majority 0.6853918440718703 |             Val Bin F1 Individual 0.2947845757007599 | Val Macro F1 Individual 0.6379097734492185 |             Val Accuracy Majority 0.9766419529914856 | Val Accuracy Individual 0.9630632400512695 | Training Loss:0.3510473370552063 |             Val Loss 0.23958232998847961 | Train Runtime Millis 153768.84049399814 | Val Runtime Millis 24565.751022004406

______________________________	 Running Epoch 2 of 10 	______________________________
[Training] Itteration/Batch:   0/2176: Loss: 1.39 | Accuracy: 0.94
[Training] Itteration/Batch:  25/2176: Loss: 0.16 | Accuracy: 0.94
[Training] Itteration/Batch:  50/2176: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch:  75/2176: Loss: 0.23 | Accuracy: 1.00
[Training] Itteration/Batch: 100/2176: Loss: 0.21 | Accuracy: 0.88
[Training] Itteration/Batch: 125/2176: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 150/2176: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 175/2176: Loss: 0.16 | Accuracy: 0.94
[Training] Itteration/Batch: 200/2176: Loss: 0.14 | Accuracy: 0.94
[Training] Itteration/Batch: 225/2176: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 250/2176: Loss: 0.26 | Accuracy: 1.00
[Training] Itteration/Batch: 275/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 300/2176: Loss: 0.08 | Accuracy: 1.00
[Training] Itteration/Batch: 325/2176: Loss: 0.56 | Accuracy: 0.88
[Training] Itteration/Batch: 350/2176: Loss: 0.09 | Accuracy: 1.00
[Training] Itteration/Batch: 375/2176: Loss: 0.25 | Accuracy: 1.00
[Training] Itteration/Batch: 400/2176: Loss: 0.02 | Accuracy: 1.00
[Training] Itteration/Batch: 425/2176: Loss: 0.07 | Accuracy: 1.00
[Training] Itteration/Batch: 450/2176: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 475/2176: Loss: 1.95 | Accuracy: 0.94
[Training] Itteration/Batch: 500/2176: Loss: 0.21 | Accuracy: 0.88
[Training] Itteration/Batch: 525/2176: Loss: 0.28 | Accuracy: 0.88
[Training] Itteration/Batch: 550/2176: Loss: 0.24 | Accuracy: 0.88
[Training] Itteration/Batch: 575/2176: Loss: 0.03 | Accuracy: 1.00
[Training] Itteration/Batch: 600/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 625/2176: Loss: 0.08 | Accuracy: 0.94
[Training] Itteration/Batch: 650/2176: Loss: 0.56 | Accuracy: 0.88
[Training] Itteration/Batch: 675/2176: Loss: 0.24 | Accuracy: 1.00
[Training] Itteration/Batch: 700/2176: Loss: 0.15 | Accuracy: 1.00
[Training] Itteration/Batch: 725/2176: Loss: 0.14 | Accuracy: 1.00
[Training] Itteration/Batch: 750/2176: Loss: 0.23 | Accuracy: 0.88
[Training] Itteration/Batch: 775/2176: Loss: 0.06 | Accuracy: 1.00
[Training] Itteration/Batch: 800/2176: Loss: 0.05 | Accuracy: 1.00
[Training] Itteration/Batch: 825/2176: Loss: 0.13 | Accuracy: 1.00
[Training] Itteration/Batch: 850/2176: Loss: 0.04 | Accuracy: 1.00
[Training] Itteration/Batch: 875/2176: Loss: 0.15 | Accuracy: 0.94
